chainage,true_wse,raster_value
21.7,212.712566189,212.5028839
21.6,212.712628698,212.498291
21.5,212.71269121,212.4942322
21.4,212.712753726,212.4791718
21.3,212.712816246,212.4972229
21.2,212.712878769,212.5069275
21.1,212.712941296,212.5069275
21.0,212.713003827,212.511734
20.9,212.713066361,212.5049591
20.8,212.713128899,212.5012665
20.7,212.71319144,212.4950867
20.6,212.713253985,212.5121002
20.5,212.713316534,212.470459
20.4,212.713379087,212.514389
20.3,212.713441643,212.5415497
20.2,212.713504203,212.5714569
20.1,212.713566766,212.5269775
20.0,212.713629333,212.52034
19.9,212.713691904,212.4658508
19.8,212.713754478,212.475296
19.7,212.713817056,212.533493
19.6,212.713879638,212.556015
19.5,212.713942223,212.5688324
19.4,212.714004812,212.536499
19.3,212.714067405,212.5513611
19.2,212.714130001,212.5454407
19.1,212.714192601,212.556839
19.0,212.714255204,212.5561218
18.9,212.714317811,212.5582275
18.8,212.714380422,212.5741425
18.7,212.714443036,212.5720673
18.6,212.714505654,212.562088
18.5,212.714568275,212.5528717
18.4,212.7146309,212.570755
18.3,212.714693529,212.5764771
18.2,212.714756161,212.5549622
18.1,212.714818797,212.579483
18.0,212.714881436,212.575531
17.9,212.714944079,212.5560303
17.8,212.715006726,212.5457764
17.7,212.715069376,212.5505829
17.6,212.71513203,212.5487823
17.5,212.715194688,212.5666656
17.4,212.715257349,212.5539093
17.3,212.715320013,212.582016
17.2,212.715382681,212.6061554
17.1,212.715445353,212.6165314
17.0,212.715508028,212.6021576
16.9,212.715570707,212.6187134
16.8,212.71563339,212.65802
16.7,212.715696076,212.6494751
16.6,212.715758766,212.6411285
16.5,212.715821459,212.5992432
16.4,212.715884155,212.5869598
16.3,212.715946856,212.6011353
16.2,212.71600956,212.5941467
16.1,212.716072267,212.5846863
16.0,212.716134978,212.5582733
15.9,212.716197693,212.5419312
15.8,212.716260411,212.5676422
15.7,212.716323132,212.6094513
15.6,212.716385858,212.6204071
15.5,212.716448586,212.5920563
15.4,212.716511319,212.5894318
15.3,212.716574054,212.5709991
15.2,212.716636794,212.5834045
