chainage,true_wse,raster_value
60.1,212.5532358,212.3549957
60.2,212.5531391,212.4179993
60.2,212.5531391,212.3650055
60.3,212.5530424,212.470993
60.4,212.5529457,212.7779999
60.5,212.5528489,212.3480072
60.6,212.5527522,212.3390045
60.7,212.5526555,212.3269958
60.8,212.5525588,212.3289948
60.9,212.552462,212.3320007
61.0,212.5523653,212.3480072
61.1,212.5522686,212.3560028
61.2,212.5521718,212.348999
61.3,212.5520751,212.348999
61.4,212.5519783,212.4320068
61.5,212.5518815,212.9029999
61.6,212.5517848,212.4579926
61.7,212.551688,212.4450073
61.8,212.5515912,212.3350067
61.9,212.5514945,212.352005
62.0,212.5513977,212.3630066
62.1,212.5513009,212.375
62.2,212.5512041,212.3809967
62.3,212.5511073,212.3820038
62.4,212.5510105,212.3289948
62.5,212.5509137,212.3509979
62.6,212.5508169,212.5169983
62.7,212.5507201,212.3690033
62.8,212.5506233,212.3710022
62.9,212.5505265,212.3589935
63.0,212.5504297,212.3419952
63.0,212.5504297,212.3500061
63.1,212.5503329,212.3470001
63.2,212.550236,212.3769989
63.3,212.5501392,212.3500061
63.4,212.5500424,212.3589935
63.5,212.5499455,212.3399963
63.6,212.5498487,212.3890076
63.7,212.5497519,212.3950043
63.8,212.549655,212.3970032
63.9,212.5495582,212.3829956
64.0,212.5494613,212.3840027
64.0,212.5494613,212.4219971
64.1,212.5493644,212.4600067
64.1,212.5493644,212.5370026
64.2,212.5492676,212.6900024
64.3,212.5491707,212.6999969
64.4,212.5490738,212.5099945
64.5,212.548977,212.3880005
64.6,212.5488801,212.3370056
64.7,212.5487832,212.3220062
64.8,212.5486863,212.4089966
64.9,212.5485894,212.4440002
65.0,212.5484925,212.7160034
65.1,212.5483956,212.7660065
65.2,212.5482987,212.8399963
65.3,212.5482018,212.7799988
65.3,212.5482018,212.7550049
65.4,212.5481049,212.802002
65.5,212.548008,212.779007
65.6,212.5479111,212.6309967
65.6,212.5479111,212.246994
65.7,212.5478141,212.2290039
65.8,212.5477172,212.2339935
65.9,212.5476203,212.2519989
66.0,212.5475233,212.2369995
66.1,212.5474264,212.2619934
66.1,212.5474264,212.2590027
66.2,212.5473295,212.2910004
66.3,212.5472325,212.3430023
66.4,212.5471356,212.3849945
66.5,212.5470386,212.3970032
66.6,212.5469416,212.4210052
66.7,212.5468447,212.470993
66.8,212.5467477,212.4859924
66.9,212.5466507,212.5319977
67.0,212.5465538,212.5350037
67.1,212.5464568,212.4929962
67.2,212.5463598,212.5
67.3,212.5462628,212.4859924
67.4,212.5461658,212.496994
67.5,212.5460688,212.4799957
67.6,212.5459718,212.4519958
67.7,212.5458748,212.4290009
67.7,212.5458748,212.3860016
67.8,212.5457778,212.3789978
67.9,212.5456808,212.3580017
68.0,212.5455838,212.3650055
68.1,212.5454868,212.3860016
68.2,212.5453898,213.1920013
68.2,212.5453898,212.3099976
68.3,212.5452927,212.6170044
68.3,212.5452927,212.322998
68.4,212.5451957,212.3049927
68.5,212.5450987,213.4949951
68.6,212.5450016,213.5119934
68.7,212.5449046,213.5099945
68.8,212.5448076,213.4700012
68.9,212.5447105,213.1880035
69.0,212.5446135,212.3139954
69.1,212.5445164,212.6399994
69.2,212.5444193,212.7949982
69.3,212.5443223,212.3589935
69.4,212.5442252,212.3289948
69.5,212.5441281,212.3410034
69.6,212.5440311,212.3269958
69.7,212.543934,212.3430023
69.8,212.5438369,212.3379974
69.9,212.5437398,212.3280029
70.0,212.5436427,212.3249969
70.1,212.5435456,212.3529968
70.1,212.5435456,212.3500061
70.2,212.5434485,212.3619995
70.3,212.5433514,212.3919983
70.4,212.5432543,212.4029999
70.5,212.5431572,212.4320068
70.6,212.5430601,212.473999
70.7,212.542963,212.473999
70.8,212.5428658,212.4409943
70.9,212.5427687,212.4019928
71.0,212.5426716,212.4299927
71.1,212.5425744,212.4669952
71.2,212.5424773,212.7109985
71.3,212.5423802,212.8159943
71.4,212.542283,212.7420044
71.5,212.5421859,212.6790009
71.6,212.5420887,212.5269928
71.7,212.5419915,212.4810028
71.8,212.5418944,212.4149933
71.9,212.5417972,212.4700012
72.0,212.5417,212.4409943
72.1,212.5416029,212.3359985
72.2,212.5415057,212.3880005
72.3,212.5414085,212.4219971
72.4,212.5413113,212.3430023
72.5,212.5412141,212.322998
72.6,212.5411169,212.3220062
72.6,212.5411169,212.3190002
72.7,212.5410197,212.3130035
72.8,212.5409225,212.3200073
72.9,212.5408253,212.3609924
73.0,212.5407281,212.3399963
73.1,212.5406309,212.3820038
73.2,212.5405337,212.4609985
73.3,212.5404365,212.4080048
73.4,212.5403392,212.3769989
73.5,212.540242,212.3919983
73.6,212.5401448,212.3699951
73.7,212.5400475,212.3549957
73.8,212.5399503,212.3159943
73.8,212.5399503,212.3209991
73.9,212.539853,212.352005
74.0,212.5397558,212.3430023
74.1,212.5396585,212.397995
74.2,212.5395613,212.3690033
74.3,212.539464,212.3280029
74.4,212.5393668,212.3029938
74.5,212.5392695,212.3350067
74.6,212.5391722,212.3240051
74.6,212.5391722,212.3309937
74.7,212.5390749,212.2879944
74.8,212.5389777,212.2859955
74.9,212.5388804,212.4089966
75.0,212.5387831,212.2960052
75.1,212.5386858,212.2720032
75.2,212.5385885,212.2480011
75.3,212.5384912,212.2700043
75.4,212.5383939,212.302002
75.5,212.5382966,212.3059998
75.6,212.5381993,212.302002
75.7,212.538102,212.2769928
75.8,212.5380046,212.2870026
75.9,212.5379073,212.2859955
76.0,212.53781,212.3220062
76.1,212.5377127,212.352005
76.2,212.5376153,212.3540039
76.3,212.537518,212.3919983
76.4,212.5374206,212.5679932
76.5,212.5373233,212.6049957
76.5,212.5373233,212.2810059
76.6,212.5372259,212.4730072
76.7,212.5371286,212.3910065
76.8,212.5370312,212.2749939
76.9,212.5369339,212.3269958
77.0,212.5368365,212.3549957
77.1,212.5367391,212.3739929
